0,921,1856.154663505294,386.46444722144525,63.84533607534968,30.44323690476574,0.695591926574707,-1,-1,-1
0,920,1603.6239013588768,426.2702026327536,33.58728029005897,16.024993904414714,0.7039638757705688,-1,-1,-1
0,919,1671.0655515307246,419.12838734814676,30.952148891675733,14.042358604487731,0.7820077538490295,-1,-1,-1
0,918,1366.9002685570638,474.18460083118157,31.228149409309935,14.501739499746236,0.7846730351448059,-1,-1,-1
0,917,1578.6485591335668,448.15969829105626,36.871949115678945,16.485687646403107,0.786172091960907,-1,-1,-1
0,916,604.5394894634778,-1.7044944655708605e-07,33.96032771366936,20.481930119951627,0.7899523377418518,-1,-1,-1
0,915,1570.7023921605935,398.7183530610085,34.62439048350052,17.454010430717403,0.8037440776824951,-1,-1,-1
0,914,1612.3435055193697,362.5850218032471,37.360840523760544,18.615204196240143,0.8064055442810059,-1,-1,-1
0,913,1780.1274413164756,412.0221862344703,38.290405452986306,19.119354337699974,0.8073089718818665,-1,-1,-1
0,912,1897.2403564596032,357.4549255483623,22.759643526106174,17.921783424759724,0.8243443369865417,-1,-1,-1
0,911,1200.9614260911646,411.6421815475489,39.43176207548322,19.220580752558476,0.8266388773918152,-1,-1,-1
0,910,745.7148438573861,338.89117443954893,29.21569802741533,33.50247167754276,0.8403415083885193,-1,-1,-1
0,909,1827.2199709708086,370.4505921721006,39.516478956820265,19.35125706204883,0.8405468463897705,-1,-1,-1
0,908,1042.5411380418625,424.8705751279111,40.85949637721251,20.838195447302837,0.8431398868560791,-1,-1,-1
0,907,654.6266476786808,621.8316038332387,37.374573294982156,23.57757602492893,0.8474661111831665,-1,-1,-1
0,906,1303.8378909746746,398.3348695553805,38.89269949596337,18.976714746660832,0.8493022918701172,-1,-1,-1
0,905,1175.134643402421,769.5267942576797,30.060425109220432,34.72894322292177,0.8503004312515259,-1,-1,-1
0,904,1307.4494625160012,425.59405500338096,38.29003981174765,17.620910989331833,0.8504558205604553,-1,-1,-1
0,903,1195.980102871048,438.25091570138784,34.61608820321635,18.147552142146196,0.851647675037384,-1,-1,-1
0,902,1464.7701412602419,379.98425276453355,37.38171454982876,18.087799402573523,0.8520476818084717,-1,-1,-1
0,901,1406.7154540062331,415.6821898991492,36.69567890159624,16.266265953654738,0.852669358253479,-1,-1,-1
0,900,1738.0311279960567,376.3593140008518,31.968261586011522,17.34408562134331,0.8527382016181946,-1,-1,-1
0,899,1390.128296137173,452.56298839675145,31.785521983466424,15.37799049165335,0.8529365658760071,-1,-1,-1
0,898,1372.8306884478634,1047.4188232181984,38.97814947146071,32.58117680579062,0.8536020517349243,-1,-1,-1
0,897,533.4182741307945,0.07338183197198767,33.01409871106716,28.511668804827963,0.8549434542655945,-1,-1,-1
0,896,1489.1540530865584,431.1574098361248,34.04479910032069,16.25527920470347,0.8560289740562439,-1,-1,-1
0,895,1421.7712404289339,385.5660096173206,33.84728964994474,16.67257671262439,0.8562911152839661,-1,-1,-1
0,894,1462.3054203292716,409.3363649379418,35.11730875551939,16.537170026460103,0.8582593202590942,-1,-1,-1
0,893,1137.9603275138231,415.19906632309676,39.21118090985374,17.276275312790858,0.8584754467010498,-1,-1,-1
0,892,1520.612304875578,375.4391175167884,39.857055287906405,18.044311353142007,0.859268069267273,-1,-1,-1
0,891,1252.8177486659695,427.33053571346454,37.72973704306105,18.49264561408654,0.8605403304100037,-1,-1,-1
0,890,1354.2860104754561,417.8706053346906,38.21594291627525,19.207367211478186,0.862842321395874,-1,-1,-1
0,889,1623.1744383411403,390.8929747898046,37.42187527084434,17.605590947734527,0.8636539578437805,-1,-1,-1
0,888,1529.3325193869307,401.30325309881107,32.4274905230136,16.85577407581536,0.8643278479576111,-1,-1,-1
0,887,1366.1408691921235,391.1201477291335,38.56091298294041,18.012084912826708,0.8652279376983643,-1,-1,-1
0,886,992.7680666311294,644.1267702876038,27.883483436959978,33.23913520604242,0.8654466271400452,-1,-1,-1
0,885,1070.9161379087216,455.1451722321114,36.01769976849437,19.066436541636563,0.8666085600852966,-1,-1,-1
0,884,581.1180421913318,66.03911613477162,36.1807246993676,41.60673477147239,0.8700229525566101,-1,-1,-1
0,883,1255.5277096856707,401.7816465871513,37.855225159908514,19.44070462843183,0.8704126477241516,-1,-1,-1
0,882,1181.862915345975,732.5443729265755,33.878539425237705,40.61968920544268,0.8707520961761475,-1,-1,-1
0,881,1674.9970700630076,384.11932361639964,42.50463917085972,19.433319319935094,0.870842695236206,-1,-1,-1
0,880,1140.5284425397738,470.66799935529684,41.916503592327444,23.42526227573444,0.8724419474601746,-1,-1,-1
0,879,1145.5937499594284,684.6490478062668,35.9405518389558,40.12536630152886,0.8735180497169495,-1,-1,-1
0,878,1782.5098874734053,371.8971861724568,38.956177201626815,18.75595114141447,0.8746973276138306,-1,-1,-1
0,877,1121.1932369487806,448.7480466912341,37.726074930563755,19.479156861672436,0.8761754631996155,-1,-1,-1
0,876,1065.5584716939989,490.1679382406982,44.33618161200229,25.639801008837992,0.8821440935134888,-1,-1,-1
0,875,621.540832720619,121.46543907716368,32.3453365118869,37.702102192352314,0.8834179043769836,-1,-1,-1
0,874,1083.7572018722196,603.6102291711765,32.01782281806072,37.21002261467834,0.8836833238601685,-1,-1,-1
0,873,799.3592529166708,367.42697142095295,33.439514186189626,37.491455107312845,0.8849405646324158,-1,-1,-1
0,872,1201.5925296326343,809.1698612227319,31.581786437856408,36.01476974203615,0.8866212964057922,-1,-1,-1
0,871,650.3630982545045,163.40794385337372,33.419311303490986,38.83290074540099,0.8875571489334106,-1,-1,-1
0,870,1332.217895833762,989.4472049633487,37.31225520747603,42.756041733458915,0.8882408738136292,-1,-1,-1
